expected_input,source_family,target_output_path,target_dropzone_path,accepted_filename_patterns,required_columns,validation_command,reason_blocked,unfreeze_condition,blocker_class
data/staging/processed/pr_research_master.csv,federal_research,data/staging/processed/pr_research_master.csv,data/manual_import_dropzone/r4_8e/federal_research/pr_research_master.csv,pr_research_master.csv|pr_research_master*.csv|*.csv,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_research_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/federal_research/pr_research_master.csv, validate schema/rows, and stage to data/staging/processed/pr_research_master.csv.",manual_file_required
data/staging/processed/pr_usda_master.csv,federal_sectoral_usda,data/staging/processed/pr_usda_master.csv,,,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_usda_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,Deliver the physical validated source file for data/staging/processed/pr_usda_master.csv with matching manifest-compatible hash and nonzero rows.,physical_validated_file_missing
data/staging/processed/pr_sba_loans_master.csv,sba_loans,data/staging/processed/pr_sba_loans_master.csv,data/manual_import_dropzone/r4_8e/sba_loans/pr_sba_loans_master.csv,pr_sba_loans_master.csv|pr_sba_loans_master*.csv|*.csv,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_sba_loans_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/sba_loans/pr_sba_loans_master.csv, validate schema/rows, and stage to data/staging/processed/pr_sba_loans_master.csv.",manual_file_required
data/staging/processed/pr_wioa_grants.csv,federal_sectoral_wioa,data/staging/processed/pr_wioa_grants.csv,,,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_wioa_grants.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,Deliver the physical validated source file for data/staging/processed/pr_wioa_grants.csv with matching manifest-compatible hash and nonzero rows.,physical_validated_file_missing
data/staging/processed/pr_cdbg_dr_master.csv,hud_cdbg,data/staging/processed/pr_cdbg_dr_master.csv,data/manual_import_dropzone/r4_8e/hud_cdbg/pr_cdbg_dr_master.csv,pr_cdbg_dr_master.csv|pr_cdbg_dr_master*.csv|*.csv,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_cdbg_dr_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/hud_cdbg/pr_cdbg_dr_master.csv, validate schema/rows, and stage to data/staging/processed/pr_cdbg_dr_master.csv.",manual_file_required
data/staging/processed/pr_sbir_master.csv,federal_sectoral_sbir,data/staging/processed/pr_sbir_master.csv,data/manual_import_dropzone/r4_8e/federal_sectoral_sbir/pr_sbir_master.csv,pr_sbir_master.csv|pr_sbir_master*.csv|*.csv,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_sbir_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/federal_sectoral_sbir/pr_sbir_master.csv, validate schema/rows, and stage to data/staging/processed/pr_sbir_master.csv.",manual_file_required
data/staging/processed/pr_usace_civil_master.csv,federal_sectoral_usace,data/staging/processed/pr_usace_civil_master.csv,data/manual_import_dropzone/r4_8e/federal_sectoral_usace/pr_usace_civil_master.csv,pr_usace_civil_master.csv|pr_usace_civil_master*.csv|*.csv,award_id|recipient_name|recipient_name_normalized|recipient_uei|awarding_agency|awarding_sub_agency|obligated_amount|award_date|fiscal_year|pop_state|pop_county|description|source_file|source_dataset|award_category|source_system|source_record_id|source_lineage_path|source_lineage_mode,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/processed/pr_usace_civil_master.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode'.split(',') if 'award_id,recipient_name,recipient_name_normalized,recipient_uei,awarding_agency,awarding_sub_agency,obligated_amount,award_date,fiscal_year,pop_state,pop_county,description,source_file,source_dataset,award_category,source_system,source_record_id,source_lineage_path,source_lineage_mode' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/federal_sectoral_usace/pr_usace_civil_master.csv, validate schema/rows, and stage to data/staging/processed/pr_usace_civil_master.csv.",manual_file_required
data/staging/expansion/expansion_idv_indirect_pr.csv,usaspending_federal_awards_backbone,data/staging/expansion/expansion_idv_indirect_pr.csv,data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_idv_indirect_pr.csv,expansion_idv_indirect_pr.csv|expansion_idv_indirect_pr*.csv|*.csv,Award ID|Recipient Name|Awarding Agency|Awarding Sub Agency|Total Obligation|Start Date|Place of Performance State Code|Place of Performance City|Description|generated_internal_id,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/expansion/expansion_idv_indirect_pr.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id'.split(',') if 'Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_idv_indirect_pr.csv, validate schema/rows, and stage to data/staging/expansion/expansion_idv_indirect_pr.csv.",manual_file_required
data/staging/expansion/expansion_dod_upr_2001_2015.csv,usaspending_federal_awards_backbone,data/staging/expansion/expansion_dod_upr_2001_2015.csv,data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_dod_upr_2001_2015.csv,expansion_dod_upr_2001_2015.csv|expansion_dod_upr_2001_2015*.csv|*.csv,Award ID|Recipient Name|Awarding Agency|Awarding Sub Agency|Total Obligation|Start Date|Place of Performance State Code|Place of Performance City|Description|generated_internal_id,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/expansion/expansion_dod_upr_2001_2015.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id'.split(',') if 'Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_dod_upr_2001_2015.csv, validate schema/rows, and stage to data/staging/expansion/expansion_dod_upr_2001_2015.csv.",manual_file_required
data/staging/expansion/expansion_dod_upr_2016_2025.csv,usaspending_federal_awards_backbone,data/staging/expansion/expansion_dod_upr_2016_2025.csv,data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_dod_upr_2016_2025.csv,expansion_dod_upr_2016_2025.csv|expansion_dod_upr_2016_2025*.csv|*.csv,Award ID|Recipient Name|Awarding Agency|Awarding Sub Agency|Total Obligation|Start Date|Place of Performance State Code|Place of Performance City|Description|generated_internal_id,"python -c ""import pandas as pd; from pathlib import Path; p=Path('data/staging/expansion/expansion_dod_upr_2016_2025.csv'); assert p.exists(), 'missing output'; df=pd.read_csv(p,dtype=str,low_memory=False); assert len(df)>0, 'empty output'; req='Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id'.split(',') if 'Award ID,Recipient Name,Awarding Agency,Awarding Sub Agency,Total Obligation,Start Date,Place of Performance State Code,Place of Performance City,Description,generated_internal_id' else []; missing=[c for c in req if c and c not in df.columns]; assert not missing, f'missing columns: {missing}'; print('rows',len(df))""",file_not_delivered,"Provide the required manual source file under data/manual_import_dropzone/r4_8e/usaspending_federal_awards_backbone/expansion_dod_upr_2016_2025.csv, validate schema/rows, and stage to data/staging/expansion/expansion_dod_upr_2016_2025.csv.",manual_file_required
